1	8321	8407	1	1	1	17	0	22
1	10188	10273	1	1	1	50	0	14
1	18572	18967	1	1	1	17	0	24
1	19058	19141	1	1	1	80	0	23
1	19322	19530	1	1	1	34	0	11
1	27293	27369	1	1	1	202	0	27
1	27642	28089	1	1	1	136	0	26
1	28294	28364	1	1	1	275	1	26
1	30807	30884	1	1	1	70	0	28
1	32467	32541	1	1	1	0	80	3
1	32617	32711	1	1	1	46	0	27
1	32906	33273	0	0	1	65	0	28
1	40047	40134	1	1	1	32	0	19
1	40782	40884	1	1	1	195	0	28
1	64432	64664	2	2	1	75	0	23
1	65432	65627	2	2	1	80	0	23
1	74982	75618	1	1	1	24	0	21
1	87682	88290	1	1	1	92	0	6
1	142632	143190	1	1	1	1	0	3
1	143432	143562	1	1	1	4	0	21
1	146720	147105	1	1	1	71	0	26
1	148314	149449	1	1	1	146	0	25
1	149549	149633	1	1	1	271	0	27
1	149743	149855	1	1	1	123	0	14
1	171096	171405	2	2	1	228	0	19
1	171555	171763	2	2	1	160	0	29
1	171876	172397	2	2	1	33	0	11
1	172470	172577	2	2	1	51	0	28
1	186772	189606	2	2	1	75	0	28
1	189716	189840	2	2	1	65	0	11
1	193162	193247	1	1	1	73	0	10
1	197839	198033	1	1	1	63	0	20
1	198226	198829	1	1	1	44	0	14
1	200037	200252	1	1	1	118	0	15
1	207030	207705	2	2	1	39	0	23
1	208277	208407	2	2	1	28	0	29
1	208837	209437	2	2	1	58	0	17
1	210564	210658	1	1	1	44	0	20
1	213640	213740	1	1	1	0	64	24
1	227635	227741	1	1	1	1	0	12
1	227865	228556	1	1	1	35	0	25
1	228786	228929	1	1	1	47	0	23
1	249957	250616	2	2	1	71	0	12
1	250782	250859	2	2	1	49	0	4
1	251385	251694	2	2	1	28	0	9
1	251791	255324	2	2	1	31	0	10
1	256099	256360	2	2	1	8	0	17
1	261806	261894	1	1	1	41	0	26
1	263641	264013	1	1	1	52	0	26
1	264099	265235	1	1	1	70	0	7
1	266247	267236	1	1	1	77	0	28
1	267515	267590	1	1	1	78	0	29
1	267658	267733	1	1	1	49	0	28
1	267803	267879	1	1	1	35	0	24
1	290513	291371	1	1	1	57	0	27
1	291780	291858	1	1	1	0	72	3
1	321649	321927	1	1	1	114	0	25
1	336300	337336	1	1	1	71	0	19
1	347855	348047	1	1	1	50	0	11
1	352460	352973	1	1	1	25	0	25
1	356864	357251	1	1	1	32	0	24
1	359400	359481	1	1	1	117	0	27
1	364386	364889	1	1	1	89	0	29
1	364971	365043	1	1	1	57	0	6
1	365280	366237	1	1	1	55	0	22
1	366379	366493	1	1	1	28	0	10
1	366551	366637	1	1	1	34	0	28
1	368388	368479	1	1	1	1	0	17
1	368559	368659	1	1	1	158	0	17
1	368707	368803	1	1	1	51	0	13
1	368904	369004	1	1	1	124	0	25
1	369137	369334	1	1	1	72	0	22
1	369470	369552	1	1	1	21	0	21
1	369619	370316	1	1	1	72	0	15
1	372071	372167	1	1	1	336	0	26
1	372219	372323	1	1	1	50	0	25
1	372384	373957	1	1	1	66	0	16
1	374030	374114	1	1	1	74	0	27
1	375149	376002	2	2	1	28	0	6
1	376150	376646	2	2	1	26	0	13
1	376769	376937	2	2	1	101	0	17
1	377235	377313	2	2	1	70	0	11
1	378534	378615	2	2	1	49	0	8
1	384177	384301	2	2	1	46	0	15
1	384334	384408	2	2	1	46	0	11
1	384559	384665	2	2	1	67	0	28
1	417603	417775	2	2	1	129	0	26
1	419682	419756	2	2	1	72	0	3
1	430312	430925	1	1	1	70	0	28
1	438775	439292	1	1	0	30	0	18
1	441438	441513	1	1	1	72	0	3
1	441734	442604	1	1	1	40	0	4
1	443218	445165	1	1	1	80	0	20
1	446649	446735	1	1	1	70	0	7
1	446800	447333	1	1	1	259	0	27
1	448780	448850	1	1	1	48	0	9
1	502263	502355	1	1	1	58	0	3
1	502408	502474	1	1	1	58	0	3
1	502560	502909	1	1	1	40	0	3
1	504699	504778	1	1	1	24	0	20
1	505615	505704	1	1	1	88	0	26
1	514459	514557	2	2	1	49	0	23
1	514731	514808	2	2	1	190	0	27
1	514921	514999	2	2	1	27	0	27
1	515164	515368	2	2	1	85	0	28
1	517039	517111	2	2	1	53	0	20
1	517778	517873	2	2	1	62	0	26
1	518129	518230	2	2	1	79	0	8
1	521154	521691	2	2	1	71	0	3
1	549893	549991	1	1	1	34	0	6
1	550131	550215	1	1	1	60	0	28
1	551656	551738	1	1	1	25	0	26
1	551826	552032	1	1	1	73	0	21
1	552119	552332	1	1	1	33	0	16
1	554734	555118	1	1	1	0	22	3
1	554751	555135	2	2	1	64	0	23
1	555445	555524	2	2	1	61	0	22
1	591179	591836	1	1	1	123	0	21
1	592854	592938	1	1	1	8	0	10
1	593050	593115	1	1	1	233	0	28
1	612912	613016	1	1	1	70	0	11
1	613079	613422	1	1	1	25	0	19
1	613464	615046	1	1	1	127	0	25
1	641193	641289	2	2	1	259	0	26
1	641380	641464	2	2	1	39	27	16
1	641521	641654	0	0	1	22	0	19
1	642231	642342	2	2	1	0	33	15
1	643397	643496	2	2	1	35	0	16
1	740602	741506	2	2	1	10	0	16
1	793751	793938	2	2	1	28	0	3
1	930242	930327	2	2	1	113	0	27
1	930460	930533	2	2	1	133	0	22
1	930774	931037	2	2	1	92	0	4
1	931207	931460	2	2	1	0	70	23
1	931961	932046	2	2	1	0	209	25
1	932475	932546	2	2	1	22	0	10
1	932600	933068	2	2	1	59	0	11
1	933204	933303	2	2	1	0	69	23
1	1003673	1003751	2	2	0	27	0	22
1	1016277	1017439	1	1	1	161	0	19
1	1017708	1017804	0	0	1	0	11	21
1	1017710	1017806	1	1	1	0	11	19
1	1017917	1018000	1	1	1	11	0	8
1	1018092	1018590	1	1	1	72	0	8
1	1018861	1018967	1	1	1	110	0	28
1	1024338	1024439	1	1	1	71	0	22
1	1025498	1025577	1	1	1	78	0	27
1	1026926	1027011	1	1	1	114	0	28
1	1027334	1027550	1	1	1	39	0	24
1	1028229	1028338	1	1	1	131	0	26
1	1028680	1029242	1	1	1	81	0	16
1	1046543	1047949	1	1	0	44	0	28
1	1048137	1048357	1	1	1	65	0	15
1	1048422	1048733	0	0	1	0	71	5
1	1048424	1048735	1	1	1	0	71	3
1	1049250	1050162	1	1	1	9	0	17
1	1050218	1050307	1	1	1	44	0	27
1	1050372	1050497	1	1	1	46	0	28
1	1050388	1050507	1	1	1	50	0	6
1	1050783	1051359	2	2	1	0	1	15
1	1050797	1051374	1	1	1	295	0	15
1	1051467	1051946	1	1	1	159	0	19
1	1052201	1052591	1	1	1	83	0	28
1	1124407	1124492	1	1	0	62	0	22
1	1149260	1149342	2	2	1	32	0	6
1	1155686	1156099	2	2	1	66	0	24
1	1156653	1156728	2	2	1	30	0	25
1	1156832	1156985	2	2	1	80	0	23
1	1157079	1157773	2	2	1	49	0	13
1	1164204	1164335	2	2	1	26	0	14
1	1169824	1170418	2	2	0	63	0	25
1	1170492	1171012	2	2	1	40	0	23
