1	24578	25444	1	1	1	119	0	9
1	27293	27369	1	1	1	158	0	16
1	28294	28364	1	1	1	281	0	19
1	31326	31504	1	1	1	148	0	17
1	39446	39552	1	1	1	16	0	16
1	39569	39938	1	1	1	16	0	8
1	134825	134911	1	1	1	51	0	19
1	143432	143562	1	1	1	98	0	22
1	143681	143816	1	1	1	84	0	26
1	149549	149633	1	1	1	439	0	26
1	149743	149855	1	1	1	65	0	5
1	171555	171763	2	2	1	149	0	17
1	172470	172577	2	2	1	1	0	27
1	189991	190086	2	2	1	123	0	24
1	200037	200252	1	1	1	133	0	14
1	208837	209437	2	2	1	29	0	9
1	212353	212432	1	1	1	128	0	10
1	241703	241865	1	1	1	134	0	27
1	242092	242198	1	1	1	756	0	26
1	266046	266137	1	1	1	97	0	3
1	267803	267879	1	1	1	87	0	26
1	352304	352389	1	1	1	34	0	17
1	366698	367090	1	1	1	99	0	3
1	367382	368064	2	2	0	1	0	17
1	367384	368066	1	1	0	153	0	19
1	372071	372167	1	1	1	131	0	14
1	372219	372323	1	1	1	64	0	3
1	372384	373957	1	1	1	165	0	12
1	374030	374114	1	1	1	23	0	23
1	376150	376646	2	2	1	37	0	13
1	416768	417509	2	2	1	448	0	16
1	417603	417775	2	2	1	91	0	27
1	417851	417919	2	2	1	276	0	28
1	418268	418566	2	2	1	221	0	22
1	419823	419940	2	2	1	73	0	12
1	423931	424018	1	1	1	131	0	20
1	425187	425379	1	1	1	100	0	26
1	426786	426868	1	1	1	115	0	28
1	430312	430925	1	1	1	78	0	17
1	443218	445165	1	1	1	85	0	8
1	446250	446572	1	1	1	128	0	16
1	514459	514557	2	2	1	136	0	28
1	516667	516952	2	2	1	143	0	22
1	519800	519879	2	2	1	165	0	29
1	520101	520185	2	2	1	73	0	29
1	520645	520870	2	2	1	61	0	9
1	522039	522141	2	2	1	49	0	15
1	522654	523001	2	2	0	8	0	28
1	563426	563516	2	2	1	48	0	25
1	589607	590086	1	1	1	94	0	8
1	592854	592938	1	1	1	76	0	12
1	612912	613016	1	1	1	150	0	9
1	649330	651476	2	2	1	69	0	8
1	930774	931037	2	2	1	200	129	26
1	932158	932267	2	2	1	0	379	22
1	1022808	1023644	1	1	0	139	0	27
1	1026552	1026721	1	1	1	144	0	20
1	1026926	1027011	1	1	1	139	0	7
1	1028680	1029242	1	1	1	109	0	19
1	1097625	1097844	2	2	0	121	0	19
1	1157887	1157980	2	2	1	82	0	26
1	1170492	1171012	2	2	1	76	0	22
1	1172688	1173213	2	4	1	261	0	26
1	1173416	1173795	2	2	1	147	0	5
1	1174170	1174670	2	2	1	62	0	15
1	1176565	1176785	2	2	1	166	0	10
1	1176816	1176904	2	2	1	166	0	18
1	1177274	1177355	2	2	1	121	0	18
1	1178684	1178929	2	2	1	220	0	27
1	1199357	1199517	2	2	1	50	0	8
1	1200586	1200843	2	2	1	83	0	27
1	1224327	1225053	2	2	1	114	0	12
1	1235758	1235836	0	0	1	160	0	12
1	1425991	1426182	1	1	1	265	0	29
1	1426496	1426619	1	1	1	123	0	3
1	1449334	1449859	1	1	1	66	0	9
1	1572179	1572524	2	2	1	298	0	23
1	1573269	1573375	2	2	1	143	0	27
1	1573498	1573611	2	2	1	207	0	20
1	1573750	1574492	2	2	1	92	0	11
1	1674182	1674254	2	2	1	34	0	7
1	1674486	1674581	2	2	1	123	0	27
1	1674663	1674853	2	2	1	148	0	29
1	1675100	1675246	2	2	1	403	0	26
1	1675363	1676734	2	2	1	182	0	29
1	1746688	1746863	0	0	1	0	59	12
1	1746691	1746866	1	1	1	0	59	9
1	1756514	1757072	1	1	1	151	0	25
1	1844045	1844218	1	1	0	22	0	20
1	1844510	1845582	1	1	1	76	0	11
1	1845909	1846164	1	1	1	236	0	9
1	1846504	1846609	1	1	1	250	0	25
1	1846723	1847094	1	1	1	427	0	11
1	1847427	1847596	1	1	1	715	0	24
1	1847744	1847818	1	1	1	535	0	26
1	1847893	1847984	1	1	1	118	0	23
1	1848074	1848160	1	1	1	20	0	4
1	1848276	1848568	1	1	1	165	0	19
1	1848893	1901337	1	1	0	3	0	14
1	1850790	1851145	1	1	1	47	0	7
1	2076124	2076270	2	2	1	72	0	26
1	2099975	2100060	1	1	1	96	0	11
1	2216049	2216130	2	2	1	187	1	23
1	2216287	2216370	2	2	1	135	0	27
1	2216632	2216731	2	2	1	249	0	28
1	2216801	2217514	2	2	1	83	0	5
1	2217714	2221161	2	2	1	206	0	20
1	2265397	2265482	1	1	1	44	0	15
1	2273001	2273301	1	1	1	88	0	19
1	2381963	2382059	2	2	1	72	0	14
1	2391969	2392089	2	2	1	150	0	4
1	2563445	2563563	1	1	1	48	0	11
1	2564075	2564175	1	1	1	2	0	7
1	2564678	2564787	1	1	1	67	0	19
1	2590122	2590213	2	2	1	448	0	29
1	2590297	2590413	2	2	1	608	0	28
1	2590493	2590621	2	2	1	720	0	18
1	2590717	2591197	2	2	1	376	1	12
1	2591331	2591600	2	2	1	396	0	21
1	2591686	2592039	2	2	1	88	0	24
1	2592164	2592296	2	2	1	208	0	24
1	2592373	2593478	2	2	1	400	0	16
1	2610729	2611414	1	1	1	135	0	17
1	2611484	2611568	1	1	1	90	0	11
1	2611674	2612330	1	1	1	454	0	28
1	2634905	2635012	1	1	1	75	0	21
1	2653844	2655282	1	1	1	80	0	14
1	2693635	2694245	2	2	1	212	0	17
1	2707985	2708070	2	4	1	143	0	26
1	2718175	2718265	1	1	1	47	0	7
1	2793684	2793828	1	1	1	154	0	24
1	2971727	2971811	2	2	1	319	0	23
1	2973748	2973829	2	2	1	141	0	21
1	2973961	2974092	2	2	1	78	0	10
1	2974201	2974576	2	2	1	21	0	11
1	2975817	2976398	0	0	1	58	0	29
1	2976511	2976888	2	2	1	39	0	29
1	2979314	2979425	2	2	0	45	0	12
1	2979636	2980100	2	2	0	81	0	22
1	2987391	2987471	2	2	1	148	0	6
1	3046403	3046607	0	0	1	191	0	18
1	3051097	3051220	1	1	1	86	0	11
1	3100905	3100990	2	2	1	90	0	17
1	3101090	3101170	2	2	1	1	0	14
1	3102600	3102682	2	2	1	85	0	8
1	3110872	3111794	2	2	1	154	0	27
1	3136948	3137036	2	2	1	102	0	21
1	3324749	3325503	1	1	1	44	0	27
1	3330160	3330239	2	2	1	95	0	14
1	3428492	3428610	2	2	1	69	0	6
1	3507480	3507638	1	1	1	197	0	27
1	3507898	3509426	1	1	1	86	0	26
1	3509551	3509921	1	1	1	95	1	7
1	3611145	3611235	1	1	0	80	0	26
1	3611386	3611536	1	1	1	129	0	15
1	3646799	3646974	1	1	1	155	1	5
1	3668073	3668669	2	2	1	166	0	25
1	3672075	3672169	2	2	1	132	0	9
1	3707722	3707799	2	2	1	47	0	18
1	3708619	3708705	2	2	1	73	0	24
1	3714245	3714688	2	2	1	134	0	27
1	3715863	3715938	2	2	1	88	0	20
1	3716290	3716377	2	2	1	126	0	18
1	3717104	3717193	2	2	1	134	0	4
1	3743235	3743376	2	2	1	83	0	10
1	3743440	3744056	2	2	1	102	0	22
1	3744106	3744201	2	2	1	51	0	6
1	3811398	3811468	2	2	1	421	0	17
1	3811844	3811938	2	2	0	1	0	26
1	3826301	3826854	1	1	0	127	0	27
1	3844483	3844973	1	1	1	117	0	20
1	3989117	3989329	1	1	1	131	0	6
1	3991240	3991368	1	1	1	0	86	3
1	3993793	3993910	1	1	1	101	0	17
1	3994373	3994825	1	1	1	88	0	15
1	4061553	4062128	1	1	1	67	0	3
1	4125485	4125638	1	1	1	129	0	5
1	4139261	4139366	1	1	1	147	0	24
1	4140081	4140185	1	1	1	218	0	18
1	4145511	4146609	1	1	1	129	0	24
1	4161701	4162795	2	2	1	0	88	29
1	4163368	4164187	2	2	1	0	67	7
1	4167935	4168301	2	2	1	216	0	26
1	4168649	4168730	2	2	1	120	0	10
1	4168985	4169111	2	2	1	230	0	23
1	4169186	4169315	2	2	1	71	0	22
1	4169488	4169886	2	2	1	5	0	26
1	4170176	4170272	2	2	1	73	0	21
1	4255654	4256525	1	1	1	52	0	5
1	4256736	4256841	1	1	1	435	0	28
1	4258244	4258322	1	1	1	399	0	28
1	4258473	4258761	1	1	1	137	0	22
1	4258893	4258977	1	1	1	480	0	23
1	4264616	4264944	1	1	1	72	0	7
1	4265515	4265669	1	1	1	103	0	15
1	4266910	4269099	1	1	1	123	0	3
1	4269644	4270086	1	1	1	147	0	19
1	4315320	4315401	2	2	1	116	0	25
1	4330031	4330122	2	4	1	136	0	5
1	4332422	4333223	2	4	0	152	0	15
1	4385244	4385753	1	1	0	119	0	28
1	4387404	4387538	1	1	0	178	0	13
1	4391454	4392292	1	1	1	61	0	21
1	4398336	4398444	1	1	1	49	0	29
1	4399560	4400408	1	1	1	72	0	23
1	4425135	4425510	2	2	1	149	0	27
1	4425669	4426543	2	2	0	99	0	17
1	4445309	4445628	1	1	1	107	0	15
1	4503703	4503869	1	1	1	151	0	27
1	4514702	4514789	2	2	1	138	0	25
1	4514920	4515026	2	2	1	277	0	23
1	4515331	4515441	2	2	1	455	0	28
1	4515543	4515677	2	2	1	94	0	19
1	4515774	4515859	2	2	1	34	0	5
1	4515960	4516132	2	2	1	144	0	8
1	4516270	4516354	2	2	1	68	0	28
1	4516662	4516739	2	2	1	270	0	11
1	4516938	4517057	2	2	1	244	0	28
1	4517236	4517634	2	2	1	245	0	23
1	4517934	4518247	2	2	1	132	0	25
1	4518524	4518608	2	2	1	144	0	5
1	4518856	4519086	2	2	1	109	0	21
1	4519547	4520308	2	2	1	56	0	19
1	4580324	4580487	2	2	0	36	0	27
1	4582250	4582777	2	2	1	51	0	27
1	4622520	4622721	2	2	1	157	0	14
1	4622804	4623237	2	2	1	197	0	26
1	4623283	4626223	2	2	1	26	0	17
1	4626338	4626429	2	2	1	100	0	12
1	4628618	4629231	2	2	1	63	0	20
1	4677520	4678453	1	1	1	260	0	16
1	4678510	4678607	1	1	1	155	0	10
1	4678916	4679331	1	1	1	298	0	23
1	4679943	4680538	1	1	1	252	0	14
1	4680633	4680853	1	1	1	102	0	24
1	4680963	4681242	1	1	1	335	0	23
1	4681725	4681831	1	1	1	144	107	8
1	4683129	4683217	1	1	1	215	0	14
1	4683399	4683485	1	1	1	92	0	20
1	4683987	4684118	1	1	1	66	0	21
1	4730342	4730475	1	1	1	154	0	20
1	4734954	4735037	2	2	1	142	0	11
1	4739829	4739920	2	2	1	146	0	17
1	4740438	4740528	2	2	1	144	0	7
1	4742502	4742633	2	2	1	143	0	8
1	4744210	4744327	2	2	1	35	0	12
1	4764298	4764418	2	2	1	76	0	7
1	4852524	4853216	1	1	1	8	0	18
1	4853306	4853654	1	1	1	59	0	26
1	4853885	4854102	1	1	1	213	0	8
1	4893842	4893923	1	1	1	134	0	25
1	4894005	4894104	1	1	1	146	0	27
1	4895248	4895324	1	1	1	157	0	23
1	4895375	4896262	1	1	1	131	0	25
1	4896376	4896460	1	1	1	66	0	27
1	4906971	4907259	1	1	1	69	0	5
1	4982737	4982838	0	0	1	0	292	15
1	4982739	4982840	2	2	1	0	292	13
1	4982977	4983065	2	2	1	174	0	3
1	4983122	4983227	2	2	1	323	0	21
1	4983284	4983371	0	0	1	0	70	7
1	4983285	4983372	2	2	1	0	70	8
1	4983451	4983532	2	2	1	83	0	9
1	4983768	4983861	2	2	1	104	0	22
1	5036304	5036387	1	1	1	14	0	3
1	5038429	5038528	2	2	1	37	0	25
1	5039262	5040435	2	2	0	98	0	17
1	5138844	5139419	2	2	1	244	0	15
1	5139663	5139853	2	2	1	200	0	25
1	5249302	5249406	2	2	0	156	0	12
1	5258654	5260020	1	1	1	36	0	19
1	5260074	5260143	1	1	1	151	0	21
1	5260241	5260382	1	1	1	241	0	11
1	5291167	5291962	2	2	1	1	0	5
1	5329229	5329299	2	2	1	410	0	29
1	5329769	5330676	2	2	1	31	0	15
1	5331534	5331602	2	2	1	266	0	29
1	5331743	5332289	2	2	1	105	0	4
1	5332716	5332803	2	2	1	421	0	10
1	5332871	5332967	2	2	1	124	0	5
1	5333736	5333819	2	2	1	229	0	9
1	5333955	5335134	2	2	1	49	0	3
