Chr1	27642	28089	1	1	1	1	90	5
Chr1	29977	30145	1	1	1	174	0	17
Chr1	31326	31504	1	1	1	31	0	6
Chr1	149549	149633	1	1	1	171	0	17
Chr1	171876	172397	2	2	1	1	0	18
Chr1	189991	190086	2	2	1	56	0	19
Chr1	213640	213740	1	1	1	0	1	25
Chr1	370458	370574	1	1	1	67	0	17
Chr1	417851	417919	2	2	1	124	0	28
Chr1	429675	430265	1	1	1	188	0	8
Chr1	520400	520510	2	2	1	5	0	21
Chr1	552119	552332	1	1	1	165	0	19
Chr1	932600	933068	2	2	1	204	1	10
Chr1	1092843	1092940	2	2	1	106	0	27
Chr1	1093013	1093099	2	2	1	316	0	19
Chr1	1172688	1173213	2	4	1	294	0	26
Chr1	1174881	1174952	2	2	1	132	0	23
Chr1	1202214	1203244	2	2	1	1	0	15
Chr1	1425261	1425337	1	1	1	80	0	7
Chr1	1572179	1572524	2	2	1	196	0	23
Chr1	1573269	1573375	2	2	1	132	0	10
Chr1	1674182	1674254	2	2	1	171	0	7
Chr1	1674486	1674581	2	2	1	228	0	17
Chr1	1746691	1746866	1	1	1	74	0	12
Chr1	1756514	1757072	1	1	1	28	0	27
Chr1	1788184	1789628	2	2	1	135	0	18
Chr1	1846298	1846403	1	1	1	285	0	23
Chr1	1846723	1847094	1	1	1	214	0	3
Chr1	2216049	2216130	2	2	1	102	0	7
Chr1	2216801	2217514	2	2	1	48	0	20
Chr1	2336507	2529520	1	1	0	0	13	15
Chr1	2340809	2529520	1	1	0	0	13	15
Chr1	2375399	2376425	2	2	1	90	0	21
Chr1	2380770	2381372	2	2	1	150	0	7
Chr1	2381415	2381922	2	2	1	150	0	9
Chr1	2381963	2382059	2	2	1	66	0	18
Chr1	2387072	2387176	1	1	1	0	194	27
Chr1	2392912	2393080	2	2	0	208	0	28
Chr1	2590122	2590213	2	2	1	237	0	28
Chr1	2590297	2590413	2	2	1	518	0	28
Chr1	2590493	2590621	2	2	1	166	0	4
Chr1	2592164	2592296	2	2	1	1	0	17
Chr1	2592373	2593478	2	2	1	219	0	16
Chr1	2610190	2610301	1	1	1	99	0	29
Chr1	2610407	2610499	1	1	1	212	0	7
Chr1	2610729	2611414	1	1	1	182	0	20
Chr1	2611674	2612330	1	1	1	445	0	19
Chr1	2612419	2612505	1	1	1	319	0	28
Chr1	2693635	2694245	2	2	1	159	0	16
Chr1	2730071	2730309	1	1	1	0	170	10
Chr1	2746292	2746516	1	1	1	1	171	10
Chr1	3100635	3100757	2	2	1	201	0	19
Chr1	3101090	3101170	2	2	1	111	0	14
Chr1	3325819	3326825	1	1	1	140	0	11
Chr1	3402808	3403154	1	1	1	130	0	22
Chr1	3427341	3427431	2	2	1	1	0	19
Chr1	3448060	3448313	2	2	1	156	0	10
Chr1	3457756	3457845	2	2	1	78	0	24
Chr1	3669062	3669570	2	2	1	221	0	7
Chr1	3721311	3722154	2	2	1	71	0	23
Chr1	3811398	3811468	2	2	1	56	0	12
Chr1	3820536	3820866	2	2	1	120	0	23
Chr1	3860994	3861114	2	2	1	0	137	19
Chr1	4053076	4054193	2	2	1	130	0	23
Chr1	4062627	4062726	1	1	1	86	0	17
Chr1	4124141	4125225	1	1	1	183	0	21
Chr1	4125485	4125638	1	1	1	1	0	8
Chr1	4258244	4258322	1	1	1	80	0	24
Chr1	4258893	4258977	1	1	1	51	0	27
Chr1	4269644	4270086	1	1	1	132	0	19
Chr1	4315320	4315401	2	2	1	2	0	7
Chr1	4330216	4330332	2	2	1	85	0	9
Chr1	4497004	4497297	2	2	1	179	0	18
Chr1	4514702	4514789	2	2	1	357	0	17
Chr1	4514920	4515026	2	2	1	208	0	8
Chr1	4515331	4515441	2	2	1	249	0	14
Chr1	4515960	4516132	2	2	1	217	0	26
Chr1	4516270	4516354	2	2	1	215	0	27
Chr1	4581636	4581863	2	2	1	97	0	6
Chr1	4622380	4622468	2	2	1	123	0	4
Chr1	4622520	4622721	2	2	1	155	0	10
Chr1	4682759	4682844	1	1	1	202	0	19
Chr1	4683127	4683215	2	2	0	1	0	27
Chr1	4683129	4683217	1	1	1	80	0	29
Chr1	4683987	4684118	1	1	1	105	0	11
Chr1	4728585	4728835	1	1	1	217	0	8
Chr1	4730522	4730649	1	1	1	38	0	11
Chr1	4764298	4764418	2	2	1	0	137	19
Chr1	4801012	4801645	1	1	1	230	0	25
Chr1	4852524	4853216	1	1	1	33	0	17
Chr1	4853306	4853654	1	1	1	290	0	26
Chr1	4905997	4906436	1	1	1	1	0	13
Chr1	5139504	5139594	2	2	1	285	0	24
Chr1	5139936	5140281	2	2	1	48	0	12
Chr1	5250829	5250926	2	2	1	52	0	8
Chr1	5258654	5260020	1	1	1	209	0	7
Chr1	5260074	5260143	1	1	1	579	0	23
Chr1	5260241	5260382	1	1	1	298	0	29
Chr1	5332509	5332585	2	2	1	88	0	12
Chr1	5414357	5414839	2	2	1	0	1	16
Chr1	5478858	5479358	1	1	1	115	0	7
Chr1	5789746	5789824	1	1	1	34	0	9
Chr1	6450457	6450543	1	1	1	160	0	7
Chr1	6450581	6450661	1	1	1	65	0	19
Chr1	6452383	6452609	1	1	1	84	0	11
Chr1	6480961	6717910	1	1	0	0	14	12
Chr1	6518665	6518761	2	2	1	1	0	12
Chr1	6622428	6646442	1	1	0	4	0	22
Chr1	6652564	6717922	1	1	0	0	205	16
Chr1	6682150	6717922	1	1	0	1	0	12
Chr1	6696778	6717922	1	1	0	1	0	15
Chr1	6701847	6717922	1	1	0	0	4	27
Chr1	6713491	6717922	1	1	0	0	68	25
Chr1	6716579	6717922	1	1	0	1	0	16
Chr1	6895543	6895884	1	1	1	166	0	5
Chr1	6969111	6969223	1	1	1	103	0	10
Chr1	7200700	7200786	1	1	1	0	144	21
Chr1	7269797	7269926	1	1	1	7	0	11
Chr1	7279183	7279974	2	2	1	4	0	11
Chr1	7293238	7293584	1	1	1	117	0	9
Chr1	7293623	7293698	1	1	1	118	0	11
Chr1	7353083	7353342	2	2	1	419	0	26
Chr1	7355624	7356031	2	2	1	164	0	24
Chr1	7356318	7357160	2	2	1	170	0	26
Chr1	7407290	7407377	2	2	1	0	144	21
Chr1	7444285	7444796	2	2	1	357	0	18
Chr1	7547322	7547438	1	1	1	39	0	22
Chr1	7654253	7656049	2	2	1	123	0	14
Chr1	7684361	7685141	1	1	1	106	0	7
Chr1	7877275	7877421	1	1	1	57	0	23
Chr1	8049595	8049697	2	2	1	105	0	28
Chr1	8179753	8180122	2	2	1	195	0	21
Chr1	8180342	8180433	2	2	1	249	0	26
Chr1	8212793	8212885	2	2	1	211	0	16
Chr1	8332326	8332408	1	1	1	30	0	13
Chr1	8333274	8333450	1	1	1	1	0	18
Chr1	8336219	8337324	1	1	1	191	0	20
Chr1	8384593	8385483	1	1	1	219	0	25
Chr1	8406494	8406720	1	1	1	140	0	23
Chr1	8422448	8422555	2	2	1	264	0	12
Chr1	8475935	8476027	2	2	1	174	0	26
Chr1	8659739	8659839	2	4	1	0	64	3
Chr1	8659947	8660040	2	2	1	110	0	17
Chr1	8662898	8663141	2	2	1	157	0	19
Chr1	8791640	8791809	1	1	1	210	0	27
Chr1	8887151	8888364	2	2	1	1	0	24
Chr1	8895814	8895916	1	1	1	62	0	15
Chr1	8898514	8898984	1	1	1	139	0	18
Chr1	8927344	8928134	1	1	1	186	0	5
Chr1	8935592	8936398	1	1	1	1	0	22
Chr1	9025911	9026082	2	2	1	216	0	23
Chr1	9026587	9026696	2	2	1	245	0	25
Chr1	9026924	9027021	2	2	1	30	0	3
Chr1	9028061	9028165	2	2	0	68	0	19
Chr1	9114836	9114951	2	2	1	183	0	18
Chr1	9173679	9174415	2	2	1	108	0	21
Chr1	9202755	9204071	1	3	1	1	0	26
Chr1	9326096	9326448	2	2	1	82	0	14
