1	19322	19530	1	1	1	60	0	27
1	31326	31504	1	1	1	150	0	5
1	82933	83717	1	1	0	32	0	20
1	139907	140119	1	1	1	129	0	28
1	142632	143190	1	1	1	136	0	26
1	148314	149449	1	1	1	190	0	27
1	149549	149633	1	1	1	140	0	14
1	149743	149855	1	1	1	93	0	19
1	189991	190086	2	2	1	49	0	23
1	207030	207705	2	2	1	37	0	24
1	210564	210658	1	1	1	161	0	20
1	213640	213740	1	1	1	74	0	22
1	242092	242198	1	1	1	234	0	24
1	267515	267590	1	1	1	126	0	25
1	338311	338384	1	1	1	82	0	23
1	372071	372167	1	1	1	292	0	29
1	417851	417919	2	2	1	51	0	12
1	418268	418566	2	2	1	163	0	21
1	419682	419756	2	2	1	64	0	8
1	428913	429585	1	1	1	100	0	18
1	446800	447333	1	1	1	151	0	24
1	515164	515368	2	2	1	80	0	16
1	515924	515994	2	2	1	81	0	25
1	516667	516952	2	2	1	141	0	15
1	520101	520185	2	2	1	82	0	29
1	525311	525388	2	2	1	29	0	24
1	551656	551738	1	1	1	132	0	23
1	552119	552332	1	1	1	136	0	16
1	589607	590086	1	1	1	74	0	20
1	591179	591836	1	1	1	174	0	3
1	593050	593115	1	1	1	126	0	20
1	612912	613016	1	1	1	121	0	28
1	613464	615046	1	1	1	243	0	25
1	642445	642642	2	2	1	74	0	6
1	704240	704327	2	2	1	0	63	13
1	931961	932046	2	2	1	0	148	11
1	932158	932267	2	2	1	0	148	19
1	932600	933068	2	2	1	82	0	11
1	933204	933303	2	2	1	0	162	7
1	933454	934268	2	2	1	59	0	17
1	1126733	1127044	2	2	1	141	0	27
1	1166935	1167006	1	1	1	1	0	28
1	1170492	1171012	2	2	1	56	0	20
1	1172688	1173213	2	4	1	197	0	19
1	1173416	1173795	2	2	1	202	0	26
1	1174170	1174670	2	2	1	93	0	26
1	1174881	1174952	2	2	1	146	0	10
1	1178684	1178929	2	2	1	129	0	20
1	1199357	1199517	2	2	1	71	0	15
1	1414310	1414844	1	1	1	162	0	14
1	1416647	1417360	1	1	1	117	0	21
1	1426253	1426355	1	1	1	21	0	12
