Chr1	10188	10273	1	1	1	283	0	24
Chr1	10431	10503	1	1	1	108	0	3
Chr1	17475	17557	1	1	1	137	0	16
Chr1	28294	28364	1	1	1	632	1	25
Chr1	30229	30734	1	1	1	70	0	4
Chr1	40603	40702	1	1	1	413	0	25
Chr1	82933	83717	1	1	1	53	0	22
Chr1	87682	88290	1	1	1	20	0	6
Chr1	142632	143190	1	1	1	99	0	28
Chr1	143432	143562	1	1	1	150	0	18
Chr1	143681	143816	1	1	1	139	0	23
Chr1	148314	149449	1	1	1	29	0	12
Chr1	149549	149633	1	1	1	157	0	10
Chr1	149743	149855	1	1	1	181	0	21
Chr1	171555	171763	2	2	1	25	0	5
Chr1	171876	172397	2	2	1	310	0	20
Chr1	172672	172769	2	2	1	118	0	24
Chr1	172922	173003	2	2	1	117	0	16
Chr1	186772	189606	2	2	1	98	0	18
Chr1	207030	207705	2	2	1	20	0	3
Chr1	208277	208407	2	2	1	173	0	26
Chr1	210564	210658	1	1	1	155	0	23
Chr1	211161	212264	1	1	1	0	41	14
Chr1	227635	227741	1	1	1	97	60	6
Chr1	228786	228929	1	1	1	109	0	16
Chr1	249108	249368	2	2	1	0	137	5
Chr1	250782	250859	2	2	1	26	0	9
Chr1	261662	261766	1	1	1	9	0	10
Chr1	266046	266137	1	1	1	0	116	3
Chr1	266247	267236	1	1	1	135	0	28
Chr1	267658	267733	1	1	1	59	0	17
Chr1	267803	267879	1	1	1	88	0	4
Chr1	291575	291647	1	1	1	101	0	15
Chr1	321649	321927	1	1	1	191	0	29
Chr1	363127	363214	1	1	1	67	0	24
Chr1	365134	365216	1	1	1	93	0	12
Chr1	366379	366493	1	1	1	53	0	6
Chr1	369619	370316	1	1	1	94	0	28
Chr1	372071	372167	1	1	1	151	0	23
Chr1	375149	376002	2	2	1	131	0	9
Chr1	375882	376002	2	2	0	100	0	24
Chr1	377382	377616	2	2	1	140	0	4
Chr1	384177	384301	2	2	1	156	0	28
Chr1	384334	384408	2	2	1	75	0	24
Chr1	422973	423068	1	1	1	69	0	12
Chr1	438064	438697	1	1	1	65	0	16
Chr1	441734	442604	1	1	1	118	0	17
Chr1	446800	447333	1	1	1	68	0	24
Chr1	504881	505047	1	1	1	142	0	20
Chr1	514731	514808	2	2	1	40	0	5
Chr1	514921	514999	2	2	1	69	0	27
Chr1	515522	515597	2	2	1	158	0	28
Chr1	518129	518230	2	2	1	127	0	22
Chr1	521851	521939	2	2	1	300	0	19
Chr1	555763	555853	2	2	1	81	0	13
Chr1	591179	591836	1	1	1	64	0	10
Chr1	592854	592938	1	1	1	185	0	15
Chr1	593050	593115	1	1	1	482	0	20
Chr1	642714	643242	2	2	1	120	0	18
Chr1	916270	992144	1	1	0	131	0	14
Chr1	922392	922518	2	2	1	158	0	13
Chr1	930242	930327	2	2	1	275	0	18
Chr1	930460	930533	2	2	1	172	0	4
Chr1	930774	931037	2	2	1	72	0	8
Chr1	932600	933068	2	2	1	214	0	27
Chr1	933204	933303	2	2	1	0	94	9
Chr1	1016277	1017439	1	1	1	264	0	19
Chr1	1017917	1018000	1	1	1	272	0	17
Chr1	1018092	1018590	1	1	1	16	0	25
Chr1	1025498	1025577	1	1	1	144	0	26
Chr1	1027082	1027184	1	1	1	88	0	29
Chr1	1028680	1029242	1	1	1	140	0	22
Chr1	1046543	1047949	1	1	0	38	0	22
Chr1	1051467	1051946	1	1	1	185	0	9
Chr1	1052201	1052591	1	1	1	161	0	14
Chr1	1067892	1068143	2	2	1	41	0	3
Chr1	1092593	1092752	2	2	1	59	0	21
Chr1	1105171	1106418	1	1	1	35	0	27
Chr1	1152866	1152955	2	2	1	39	0	25
Chr1	1156832	1156985	2	2	1	99	0	26
Chr1	1169790	1170418	2	2	1	57	0	4
Chr1	1172688	1173213	2	4	1	666	0	26
Chr1	1173416	1173795	2	2	1	141	0	19
Chr1	1174881	1174952	2	2	1	312	1	20
Chr1	1176816	1176904	2	2	1	256	0	25
Chr1	1177274	1177355	2	2	1	161	0	24
Chr1	1178684	1178929	2	2	1	149	0	6
Chr1	1185393	1185632	1	1	1	84	0	10
Chr1	1185737	1185923	1	1	1	92	0	13
Chr1	1185976	1186260	1	1	1	32	0	14
Chr1	1200421	1200526	2	2	1	97	0	3
Chr1	1201466	1202019	2	2	1	45	0	16
Chr1	1224327	1225053	2	2	1	56	0	12
Chr1	1225270	1225577	2	2	1	291	0	25
Chr1	1226643	1227217	2	2	1	38	0	12
Chr1	1229675	1230166	2	2	1	150	0	29
Chr1	1405000	1405102	1	1	1	117	0	14
Chr1	1416647	1417360	1	1	1	144	0	17
Chr1	1425991	1426182	1	1	1	123	0	19
Chr1	1426932	1427271	1	1	1	101	0	24
Chr1	1508482	1508561	1	1	1	73	0	25
Chr1	1570083	1570161	2	2	1	132	0	26
Chr1	1572817	1572918	2	2	1	153	0	21
Chr1	1573269	1573375	2	2	1	178	0	14
Chr1	1573750	1574492	2	2	1	152	0	15
Chr1	1643720	1643813	2	2	1	103	0	28
Chr1	1674182	1674254	2	2	1	109	0	6
Chr1	1675100	1675246	2	2	1	98	0	19
Chr1	1746691	1746866	1	1	1	51	0	12
Chr1	1756003	1756459	1	1	1	121	0	24
Chr1	1757160	1757252	1	1	1	170	0	13
Chr1	1845909	1846164	1	1	1	1	0	6
Chr1	1846723	1847094	1	1	1	181	0	3
Chr1	1847427	1847596	1	1	1	321	0	6
Chr1	1848276	1848568	1	1	1	104	0	22
Chr1	1850790	1851145	1	1	1	116	0	19
Chr1	1852670	1853679	1	1	1	181	0	25
Chr1	1852670	1853689	1	1	0	130	0	29
Chr1	1888839	1890957	1	1	1	169	0	20
Chr1	1891264	1891630	1	1	1	149	0	26
Chr1	1983414	1985256	2	2	0	56	0	19
Chr1	2065077	2065305	2	2	1	45	0	8
Chr1	2065776	2065880	2	2	1	0	21	9
Chr1	2075101	2075388	2	2	1	137	0	15
Chr1	2076488	2076574	2	2	1	85	0	12
Chr1	2099975	2100060	1	1	1	110	0	28
Chr1	2100121	2100230	1	1	1	70	0	13
Chr1	2216049	2216130	2	2	1	102	0	23
Chr1	2216287	2216370	2	2	1	134	0	6
Chr1	2216801	2217514	2	2	1	32	0	17
Chr1	2254148	2254700	2	2	1	96	0	9
Chr1	2358245	2358353	2	2	1	29	0	25
Chr1	2358731	2360113	2	2	1	74	0	20
Chr1	2382248	2382411	2	2	1	31	0	13
Chr1	2403444	2403547	1	3	1	145	0	16
Chr1	2437543	2455429	2	2	0	0	69	27
Chr1	2561001	2561101	1	1	1	37	0	20
Chr1	2563902	2563996	1	1	1	195	0	20
Chr1	2564268	2564376	1	1	1	74	0	25
Chr1	2564440	2564526	1	1	1	24	0	14
Chr1	2567846	2567988	1	1	0	81	0	27
Chr1	2568497	2568593	1	1	1	89	0	21
Chr1	2580145	2580242	2	2	1	216	0	25
Chr1	2580456	2580579	2	2	1	359	0	26
Chr1	2580859	2580960	2	2	1	190	0	20
Chr1	2581440	2582365	2	2	1	68	0	23
Chr1	2590122	2590213	2	2	1	1781	0	28
Chr1	2590297	2590413	2	2	1	2816	0	29
Chr1	2590493	2590621	2	2	1	1163	0	23
Chr1	2590717	2591197	2	2	1	907	0	26
Chr1	2591331	2591600	2	2	1	1115	0	21
Chr1	2591686	2592039	2	2	1	1207	0	28
Chr1	2592164	2592296	2	2	1	109	0	14
Chr1	2592373	2593478	2	2	1	407	0	16
Chr1	2607481	2607557	1	1	1	146	0	17
Chr1	2610190	2610301	1	1	1	131	0	23
Chr1	2610407	2610499	1	1	1	172	0	15
Chr1	2611674	2612330	1	1	1	142	0	28
Chr1	2612419	2612505	1	1	1	107	0	15
Chr1	2614453	2614542	2	2	1	60	0	10
Chr1	2674863	2872543	2	2	0	122	0	22
Chr1	2674931	2872645	2	2	0	0	52	20
Chr1	2674970	2687326	1	1	0	0	1	22
Chr1	2693635	2694245	2	2	1	168	0	13
Chr1	2694324	2694907	2	2	1	121	0	25
Chr1	2707985	2708070	2	4	1	245	0	23
Chr1	2711054	2711267	2	2	1	69	0	19
Chr1	2714899	2715008	1	1	1	34	0	13
Chr1	2719608	2719996	1	1	1	0	88	24
Chr1	2720272	2720374	1	1	1	179	0	24
Chr1	2746786	2746879	1	1	1	140	0	3
Chr1	2791535	2792088	1	1	1	39	0	5
Chr1	2794345	2794431	1	1	1	119	0	20
