1	19058	19141	1	1	1	482	0	23
1	28294	28364	1	1	1	735	0	19
1	142632	143190	1	1	1	178	0	11
1	227635	227741	1	1	1	782	0	12
1	363127	363214	1	1	1	259	0	24
1	417851	417919	2	2	1	582	0	24
1	520645	520870	2	2	1	452	0	14
1	1172688	1173213	2	4	1	173	0	8
1	1847427	1847596	1	1	1	474	0	12
1	2406695	2407667	1	1	1	229	0	20
1	2590122	2590213	2	2	1	41	0	8
1	2590297	2590413	2	2	1	536	0	13
1	2590717	2591197	2	2	1	550	0	12
1	2610407	2610499	1	1	1	1	0	13
1	2612419	2612505	1	1	1	590	0	5
1	2643471	2740531	1	1	0	197	0	17
1	2707985	2708070	2	4	1	457	0	17
1	2720658	2720777	1	1	1	263	0	17
1	2723086	2740531	1	1	0	1	0	15
1	2802985	2803120	1	1	1	564	0	12
1	2803168	2803300	1	1	1	144	0	9
1	2890299	3034046	2	2	0	96	0	13
1	3000496	3000833	1	1	1	302	0	19
1	3087617	3087708	2	2	1	585	0	9
1	3402418	3402501	1	1	1	548	0	26
1	3697155	3697250	2	2	1	502	0	12
1	3720454	3720521	2	2	1	596	0	21
1	3811346	4232695	2	2	0	132	0	12
1	3820936	3821126	2	2	1	134	0	20
1	3983963	3984334	0	0	1	1	0	28
1	3989117	3989329	1	1	1	1	0	6
1	4061553	4062128	1	1	1	279	0	21
1	4125485	4125638	1	1	1	383	0	8
1	4258244	4258322	1	1	1	441	0	28
1	4314127	4315046	2	2	1	355	0	21
1	4518671	4518759	2	2	1	591	0	17
1	4629602	4631024	2	2	1	367	0	27
1	4853885	4854102	1	1	1	303	0	21
1	4894005	4894104	1	1	1	176	0	9
1	4895248	4895324	1	1	1	213	0	25
1	4895375	4896262	1	1	1	631	0	13
1	5139504	5139594	2	2	1	134	0	20
1	5260241	5260382	1	1	1	516	0	19
1	5309371	5310196	2	2	1	600	0	19
1	5331534	5331602	2	2	1	487	0	24
1	5410826	5410926	1	1	1	587	0	26
1	5478641	5479412	2	2	0	0	1	12
1	5478858	5479358	1	1	1	570	0	29
1	5560765	5560875	2	2	1	541	0	12
1	5561081	5561267	2	2	1	461	0	27
1	5763300	5778068	2	2	0	1	0	21
1	5770855	5770944	1	1	1	200	0	16
1	5771141	5771835	1	1	1	358	0	13
1	5774864	5774959	2	2	1	6	0	4
1	5797400	5797499	2	2	1	331	0	5
1	6118253	6118450	1	1	1	1	0	5
1	6123953	6124708	1	1	1	167	0	26
1	6268716	6270310	1	1	1	73	0	5
1	6449244	6450044	1	1	1	290	0	9
1	6505401	6505747	2	2	1	506	0	17
1	6544146	6717922	1	1	0	85	0	23
1	6647355	6717922	1	1	0	6	0	16
1	6738623	6738730	2	2	0	0	507	14
1	6840240	6840742	1	1	1	618	0	9
1	7270816	7270909	1	1	1	620	0	12
1	7292704	7293169	1	1	1	1	0	14
1	7352950	7353035	2	2	1	328	0	13
1	7654253	7656049	2	2	1	457	0	22
1	7685231	7685352	1	1	1	524	0	23
1	7876496	7877195	1	1	1	253	0	21
1	7896271	7897048	2	2	1	1	0	9
1	8251155	8251262	2	2	0	0	507	14
1	8331505	8331702	1	1	1	1	0	15
1	8384593	8385483	1	1	1	1	0	27
1	8386718	8386841	1	1	1	457	0	20
1	8406494	8406720	1	1	1	1	0	26
1	8475935	8476027	2	2	1	518	0	25
1	8476129	8476247	2	2	1	441	0	10
1	8887151	8888364	2	2	1	456	0	17
1	8897131	8897920	1	1	1	638	0	18
1	9020607	9021058	2	2	1	429	0	20
1	9082205	9082428	1	1	1	1	0	27
1	9082774	9083309	1	1	1	597	0	18
1	9168338	9168906	1	1	1	106	0	18
1	9206610	9206804	2	2	1	454	0	13
1	9319486	9319574	2	2	1	281	0	27
1	9441963	9443913	2	2	1	264	0	6
1	9631706	9631797	2	2	1	558	0	5
1	9631830	9631917	2	2	1	562	0	21
1	9658420	9658508	2	2	1	249	0	28
1	9658578	9658945	2	2	1	231	0	18
1	9659048	9660918	2	2	1	954	0	28
1	9661025	9661168	2	2	1	127	0	24
